课程编号,课程名,校区,老师,分类,类型,开课学院,学分
G07D4130,专业综合实验(全汉语),学院路校区,吕晓东|关世伟|程 伟|闫光荣|宁 涛|胡毕富,实践类课程,必修,机械工程及自动化学院,2
G07D4130,专业综合实验(全汉语),学院路校区,董保立|李光军,实践类课程,必修,机械工程及自动化学院,2
G07D4130,专业综合实验(全汉语),学院路校区,蒋永刚|冯 林,实践类课程,必修,机械工程及自动化学院,2
G07D4130,专业综合实验(全汉语),学院路校区,邢春香,实践类课程,必修,机械工程及自动化学院,2
G07D4130,专业综合实验(全汉语),学院路校区,李大寨,实践类课程,必修,机械工程及自动化学院,2
G07D4130,专业综合实验(全汉语),学院路校区,徐世新|魏 巍,实践类课程,必修,机械工程及自动化学院,2
G07D4130,专业综合实验(全汉语),学院路校区,李 勋|胡毕富,实践类课程,必修,机械工程及自动化学院,2
G08D4160,课程设计(质量管理与可靠性工程)(全汉语),学院路校区,单 伟,实践类课程,必修,经济管理学院,0.5
G08D4170,课程设计(企业制造战略与综合)(全汉语),学院路校区,邓修权,实践类课程,必修,经济管理学院,0.5
G08D4190,课程设计（质量管理）(全汉语),学院路校区,宋文燕,实践类课程,必修,经济管理学院,0.5
G08D4190,课程设计（质量管理）(全汉语),学院路校区,赵吉昌,实践类课程,必修,经济管理学院,0.5
G13D3310,专业课程设计(全汉语),学院路校区,陈海兵|张艳来,实践类课程,必修,交通科学与工程学院,3
G13D3310,专业课程设计(全汉语),学院路校区,田大新,实践类课程,必修,交通科学与工程学院,3
G13D3320,交通调查实习(全汉语),学院路校区,林庆峰,实践类课程,必修,交通科学与工程学院,1
G13D4110,工程软件训练(全汉语),学院路校区,孙凌玉,实践类课程,必修,交通科学与工程学院,1
G13D4120,专业课程设计(全汉语),学院路校区,林海英|单颖春|殷 莎,实践类课程,必修,交通科学与工程学院,3
G13D4120,专业课程设计(全汉语),学院路校区,徐 斌|姬芬竹|杨世春,实践类课程,必修,交通科学与工程学院,3
G13D4170,交通工程软件训练(全汉语),学院路校区,陈 鹏,实践类课程,必修,交通科学与工程学院,1
G15D4160,专业课程设计(全汉语),学院路校区,孟 偲,实践类课程,必修,宇航学院,1.5
G15D4160,专业课程设计(全汉语),学院路校区,杨 博,实践类课程,必修,宇航学院,1.5
G15D4160,专业课程设计(全汉语),学院路校区,覃粒子,实践类课程,必修,宇航学院,1.5
G15D4160,专业课程设计(全汉语),学院路校区,陈珅艳,实践类课程,必修,宇航学院,1.5
G15D4170,专业综合实验(全汉语),学院路校区,李露,实践类课程,必修,宇航学院,1.5
G15D4170,专业综合实验(全汉语),学院路校区,王新龙,实践类课程,必修,宇航学院,1.5
G15D4170,专业综合实验(全汉语),学院路校区,覃粒子,实践类课程,必修,宇航学院,1.5
G15D4170,专业综合实验(全汉语),学院路校区,赵国伟,实践类课程,必修,宇航学院,1.5
B1B073060,机械设计基础B(2)(全汉语),学院路校区,陈心颐,工程基础类,必修,机械工程及自动化学院,3
B1B073060,机械设计基础B(2)(全汉语),学院路校区,孙明磊,工程基础类,必修,机械工程及自动化学院,3
B1B073060,机械设计基础B(2)(全汉语),学院路校区,王之栎|马 纲,工程基础类,必修,机械工程及自动化学院,3
B1B073060,机械设计基础B(2)(全汉语),学院路校区,蒋永刚,工程基础类,必修,机械工程及自动化学院,3
B3I14312A,自动控制原理B(全汉语),学院路校区,王晓峰,核心专业类,必修,可靠性与系统工程学院,2.5
B3I14321A,系统工程基础(全汉语),学院路校区,潘 星,核心专业类,必修,可靠性与系统工程学院,2
B3I14322A,系统可靠性设计分析(全汉语),学院路校区,杨多明,核心专业类,必修,可靠性与系统工程学院,2
B2H183010,科技及社会实践（1）(全汉语),学院路校区,吴衍川,博雅类,必修,北京学院,0.5
B3J103950,个性化科研与工程能力训练（5）(全汉语),学院路校区,牛旭锋,博雅类,必修,生物与医学工程学院,0.5
50G01030,图像处理(全汉语),学院路校区,游 晖,公共选修课程,选修,宇航学院,1.5
50G01050,西方音乐史与名曲鉴赏(全汉语),学院路校区,李爱华,公共选修课程,选修,人文社会科学学院,1.5
50G01120,中国少数民族的历史、宗教与文化(全汉语),学院路校区,黄建华,公共选修课程,选修,马克思主义学院,1.5
50G01170,CAD与三维设计(全汉语),学院路校区,陈甜甜,公共选修课程,选修,机械工程及自动化学院,1
50G01240,声乐与合唱艺术(全汉语),学院路校区,苏丹娜,公共选修课程,选修,人文社会科学学院,1.5
50G01270,国际商法(全汉语),学院路校区,薄守省|孙新强,公共选修课程,选修,法学院,1.5
B2G010130,清洁生产与可持续发展(全汉语),学院路校区,朱立群|李卫平,一般通识类,选修,材料科学与工程学院,1
B2G020120,航空电子导航(全汉语),学院路校区,赵 昀,一般通识类,选修,电子信息工程学院,1
B2G020150,EDA基础(全汉语),学院路校区,王文光,一般通识类,选修,电子信息工程学院,1
B2G030150,单片机原理及应用(Motorola)(全汉语),学院路校区,张 静,一般通识类,选修,自动化科学与电气工程学院,1.5
B2G030160,DSP原理及应用(全汉语),学院路校区,孙 丹,一般通识类,选修,自动化科学与电气工程学院,2
B2G030230,电子自助实验(全汉语),学院路校区,肖 瑾,一般通识类,选修,自动化科学与电气工程学院,2
B2G030250,基于ARM的现代电子技术实验(全汉语),学院路校区,黄亚玲,一般通识类,选修,自动化科学与电气工程学院,1
B2G030270,嵌入式应用硬件接口电路实验(全汉语),学院路校区,李 莉,一般通识类,选修,自动化科学与电气工程学院,1
B2G030280,可编程控制器(PLC)的工作原理及应用(全汉语),学院路校区,李 可,一般通识类,选修,自动化科学与电气工程学院,1
B2G050120,飞机设计概论(全汉语),学院路校区,周尧明,一般通识类,选修,航空科学与工程学院,1.5
B2G050150,现代战争中的隐身技术(全汉语),学院路校区,姬金祖,一般通识类,选修,航空科学与工程学院,1
B2G050150,现代战争中的隐身技术(全汉语),学院路校区,姬金祖,一般通识类,选修,航空科学与工程学院,1
B2G060130,计算机网络安全技术(全汉语),学院路校区,夏春和,一般通识类,选修,计算机学院,1.5
B2G060230,分布式虚拟环境(全汉语),学院路校区,周 忠,一般通识类,选修,计算机学院,1
B2G060240,CUDA编程与应用(全汉语),学院路校区,李吉刚,一般通识类,选修,计算机学院,1
B2G060260,数字图像工程基础(全汉语),学院路校区,李 波|胡海苗,一般通识类,选修,计算机学院,1
B2G070120,先进制造技术概论(英语授课)(全英语),学院路校区,乔立红,一般通识类,选修,机械工程及自动化学院,2
B2G070220,产品创新设计方法导论(全汉语),学院路校区,魏 巍,一般通识类,选修,机械工程及自动化学院,1
B2G070290,创意创新创业(全汉语),学院路校区,王田苗,一般通识类,选修,机械工程及自动化学院,1
B2G070310,有趣的机构发明(全汉语),学院路校区,于靖军,一般通识类,选修,机械工程及自动化学院,1
B2G110210,舞蹈艺术（1）(全汉语),学院路校区,刘峥洋,一般通识类,选修,人文社会科学学院,1
B2G110250,歌剧欣赏(全汉语),学院路校区,苏丹娜,一般通识类,选修,人文社会科学学院,1
B2G130110,适航概论(全汉语),学院路校区,张曙光|柯 鹏,一般通识类,选修,交通科学与工程学院,1
B2G150110,导弹概论(全汉语),学院路校区,周 韬,一般通识类,选修,宇航学院,1
B2G150210,深空探测导论(全汉语),学院路校区,徐世杰|王 悦,一般通识类,选修,宇航学院,1.5
B2G190120,开放物理实验(全汉语),学院路校区,唐 芳,一般通识类,选修,物理科学与核能工程学院,2
B2G270140,围棋基础（1）(全汉语),学院路校区,薛 峰,一般通识类,选修,化学学院,1
B2G270150,印象北京(全汉语),学院路校区,薛 峰,一般通识类,选修,化学学院,1
B2G280200,沧桑正道：中国共产党与国家治理能力和治理体系现代化(全汉语),学院路校区,马炳涛,一般通识类,选修,马克思主义学院,2
B2G510210,大学生团体心理辅导(全汉语),学院路校区,张 焰,一般通识类,选修,学生处武装部,1
B2G520110,信息检索与网络应用(全汉语),学院路校区,冯花朴,一般通识类,选修,图书馆,1
B2G560130,音乐剧欣赏与表演实践（1）(全汉语),学院路校区,张冉,一般通识类,选修,团委,1
B2G560250,戏剧鉴赏（1）(全汉语),学院路校区,钱晓天,一般通识类,选修,团委,1
B2G560280,职业发展与就业指导（2）(全汉语),学院路校区,陈伟东,一般通识类,选修,招生就业处,1
B2G560280,职业发展与就业指导（2）(全汉语),学院路校区,刘 睿,一般通识类,选修,招生就业处,1
B2G560330,健康常识教育(全汉语),学院路校区,曹丽娟,一般通识类,选修,校医院,1
B2G560370,创业实训（1）(全汉语),学院路校区,董青春,一般通识类,选修,校内其它单位,1
B2G560380,航模技术(初级)(全汉语),学院路校区,孙景桥,一般通识类,选修,校内其它单位,2
B2F050170,飞行器安全性与可靠性(全汉语),学院路校区,傅惠民,核心通识类,必修,航空科学与工程学院,1
B2F050340,固体力学科研训练(全汉语),学院路校区,郭早阳,核心通识类,必修,航空科学与工程学院,1
B2F100110,医工交叉研究与技术创新方法(全汉语),学院路校区,樊瑜波|姚 杰,核心通识类,必修,生物与医学工程学院,1
B2F100110,医工交叉研究与技术创新方法(全汉语),学院路校区,樊瑜波|姚 杰,核心通识类,必修,生物与医学工程学院,1
B2F100110,医工交叉研究与技术创新方法(全汉语),学院路校区,樊瑜波|姚 杰,核心通识类,必修,生物与医学工程学院,1
B2F100110,医工交叉研究与技术创新方法(全汉语),学院路校区,樊瑜波|姚 杰,核心通识类,必修,生物与医学工程学院,1
B2F100120,走近月宫一号(全汉语),学院路校区,刘 红,核心通识类,必修,生物与医学工程学院,1
B2F110150,西方音乐史与名曲鉴赏(全汉语),学院路校区,李爱华,核心通识类,必修,人文社会科学学院,2
B2F110240,动作语言分析与训练(全汉语),学院路校区,井志伟,核心通识类,必修,人文社会科学学院,2
B2F120210,语义学(英汉双语),学院路校区,王洪磊,核心通识类,必修,外国语学院,2
B2F130150,仿生交通导论(全汉语),学院路校区,田大新,核心通识类,必修,交通科学与工程学院,2
B2F130190,道路与机场工程导论(全汉语),学院路校区,李 峰,核心通识类,必修,交通科学与工程学院,2
B2F200150,证据法学(全汉语),学院路校区,初殿清,核心通识类,必修,法学院,2
B2F200230,建设工程法(全汉语),学院路校区,王天凡,核心通识类,必修,法学院,2
B2F241020,工业系统中的科学技术与实践一：智能机器人(英汉双语),学院路校区,马纪明,核心通识类,必修,中法工程师学院,1
B2F241030,工业系统中的科学技术与实践二：机械机构建模(英汉双语),学院路校区,马纪明,核心通识类,必修,中法工程师学院,1
B2F241040,工业系统中的科学技术与实践四：多旋翼无人机(英汉双语),学院路校区,马纪明,核心通识类,必修,中法工程师学院,1
B2F270130,光电高分子材料与应用(全汉语),学院路校区,霍利军,核心通识类,必修,化学学院,2
B2F290280,名师研讨课 法律与社会(全汉语),学院路校区,李亚梅,核心通识类,必修,人文与社会科学高等研究院,1
B2F170140,谐振式传感器(全汉语),学院路校区,樊尚春,核心通识类,必修,仪器科学与光电工程学院,2
B2F050170,飞行器安全性与可靠性(全汉语),学院路校区,傅惠民,核心通识类,必修,航空科学与工程学院,1
B2F050340,固体力学科研训练(全汉语),学院路校区,郭早阳,核心通识类,必修,航空科学与工程学院,1
B2F100110,医工交叉研究与技术创新方法(全汉语),学院路校区,樊瑜波|姚 杰,核心通识类,必修,生物与医学工程学院,1
B2F100110,医工交叉研究与技术创新方法(全汉语),学院路校区,樊瑜波|姚 杰,核心通识类,必修,生物与医学工程学院,1
B2F100110,医工交叉研究与技术创新方法(全汉语),学院路校区,樊瑜波|姚 杰,核心通识类,必修,生物与医学工程学院,1
B2F100110,医工交叉研究与技术创新方法(全汉语),学院路校区,樊瑜波|姚 杰,核心通识类,必修,生物与医学工程学院,1
B2F100120,走近月宫一号(全汉语),学院路校区,刘 红,核心通识类,必修,生物与医学工程学院,1
B2F110150,西方音乐史与名曲鉴赏(全汉语),学院路校区,李爱华,核心通识类,必修,人文社会科学学院,2
B2F110240,动作语言分析与训练(全汉语),学院路校区,井志伟,核心通识类,必修,人文社会科学学院,2
B2F120210,语义学(英汉双语),学院路校区,王洪磊,核心通识类,必修,外国语学院,2
B2F130150,仿生交通导论(全汉语),学院路校区,田大新,核心通识类,必修,交通科学与工程学院,2
